"","lang","word","sentiment","value"
"6466","english","penetration","anger",1
"6467","english","penitentiary","anger",1
"6468","english","perdition","anger",1
"6469","english","pernicious","anger",1
"6470","english","perpetrator","anger",1
"6471","english","persecute","anger",1
"6472","english","persecution","anger",1
"6473","english","perverse","anger",1
"6474","english","perversion","anger",1
"6475","english","pervert","anger",1
"6476","english","pessimism","anger",1
"6477","english","pest","anger",1
"6478","english","phony","anger",1
"6479","english","picket","anger",1
"6480","english","picketing","anger",1
"6481","english","pillage","anger",1
"6482","english","pique","anger",1
"6483","english","pirate","anger",1
"6484","english","pitfall","anger",1
"6485","english","playful","anger",1
"6486","english","plunder","anger",1
"6487","english","poaching","anger",1
"6488","english","poison","anger",1
"6489","english","poisoned","anger",1
"6490","english","poisonous","anger",1
"6491","english","polemic","anger",1
"6492","english","politics","anger",1
"6493","english","possessed","anger",1
"6494","english","possession","anger",1
"6495","english","pound","anger",1
"6496","english","poverty","anger",1
"6497","english","pow","anger",1
"6498","english","powerful","anger",1
"6499","english","powerless","anger",1
"6500","english","preclude","anger",1
"6501","english","prejudice","anger",1
"6502","english","prejudicial","anger",1
"6503","english","presumptuous","anger",1
"6504","english","pretending","anger",1
"6505","english","prick","anger",1
"6506","english","prison","anger",1
"6507","english","prisoner","anger",1
"6508","english","profane","anger",1
"6509","english","profanity","anger",1
"6510","english","prohibited","anger",1
"6511","english","prosecute","anger",1
"6512","english","provocation","anger",1
"6513","english","provoking","anger",1
"6514","english","pry","anger",1
"6515","english","psychosis","anger",1
"6516","english","punch","anger",1
"6517","english","punished","anger",1
"6518","english","punishing","anger",1
"6519","english","punishment","anger",1
"6520","english","punitive","anger",1
"6521","english","quandary","anger",1
"6522","english","quarrel","anger",1
"6523","english","rabble","anger",1
"6524","english","rabid","anger",1
"6525","english","rage","anger",1
"6526","english","raging","anger",1
"6527","english","raid","anger",1
"6528","english","rail","anger",1
"6529","english","ram","anger",1
"6530","english","rampage","anger",1
"6531","english","ransom","anger",1
"6532","english","rape","anger",1
"6533","english","rapping","anger",1
"6534","english","rascal","anger",1
"6535","english","rating","anger",1
"6536","english","rave","anger",1
"6537","english","ravenous","anger",1
"6538","english","raving","anger",1
"6539","english","react","anger",1
"6540","english","rebel","anger",1
"6541","english","rebellion","anger",1
"6542","english","recalcitrant","anger",1
"6543","english","recession","anger",1
"6544","english","recidivism","anger",1
"6545","english","reckless","anger",1
"6546","english","recklessness","anger",1
"6547","english","reject","anger",1
"6548","english","rejection","anger",1
"6549","english","rejects","anger",1
"6550","english","remand","anger",1
"6551","english","remiss","anger",1
"6552","english","remove","anger",1
"6553","english","renegade","anger",1
"6554","english","renounce","anger",1
"6555","english","repay","anger",1
"6556","english","repellent","anger",1
"6557","english","reprimand","anger",1
"6558","english","reprisal","anger",1
"6559","english","reproach","anger",1
"6560","english","repudiation","anger",1
"6561","english","resent","anger",1
"6562","english","resentful","anger",1
"6563","english","resentment","anger",1
"6564","english","resign","anger",1
"6565","english","resistance","anger",1
"6566","english","resisting","anger",1
"6567","english","restitution","anger",1
"6568","english","restrain","anger",1
"6569","english","restriction","anger",1
"6570","english","retaliate","anger",1
"6571","english","retaliation","anger",1
"6572","english","retaliatory","anger",1
"6573","english","retract","anger",1
"6574","english","retribution","anger",1
"6575","english","revenge","anger",1
"6576","english","reversal","anger",1
"6577","english","revoke","anger",1
"6578","english","revolt","anger",1
"6579","english","revolting","anger",1
"6580","english","revolution","anger",1
"6581","english","revolver","anger",1
"6582","english","revulsion","anger",1
"6583","english","rheumatism","anger",1
"6584","english","ribbon","anger",1
"6585","english","ridicule","anger",1
"6586","english","ridiculous","anger",1
"6587","english","rifle","anger",1
"6588","english","ringer","anger",1
"6589","english","riot","anger",1
"6590","english","riotous","anger",1
"6591","english","rivalry","anger",1
"6592","english","rob","anger",1
"6593","english","robbery","anger",1
"6594","english","rocket","anger",1
"6595","english","rook","anger",1
"6596","english","row","anger",1
"6597","english","ruined","anger",1
"6598","english","ruinous","anger",1
"6599","english","ruthless","anger",1
"6600","english","saber","anger",1
"6601","english","sabotage","anger",1
"6602","english","saloon","anger",1
"6603","english","sarcasm","anger",1
"6604","english","satanic","anger",1
"6605","english","savage","anger",1
"6606","english","savagery","anger",1
"6607","english","scandalous","anger",1
"6608","english","scapegoat","anger",1
"6609","english","scar","anger",1
"6610","english","scarcity","anger",1
"6611","english","scare","anger",1
"6612","english","schism","anger",1
"6613","english","schizophrenia","anger",1
"6614","english","scoff","anger",1
"6615","english","scold","anger",1
"6616","english","scolding","anger",1
"6617","english","scorching","anger",1
"6618","english","scorn","anger",1
"6619","english","scorpion","anger",1
"6620","english","scoundrel","anger",1
"6621","english","scourge","anger",1
"6622","english","scrapie","anger",1
"6623","english","scream","anger",1
"6624","english","screaming","anger",1
"6625","english","screwed","anger",1
"6626","english","sectarian","anger",1
"6627","english","sedition","anger",1
"6628","english","segregate","anger",1
"6629","english","selfish","anger",1
"6630","english","senseless","anger",1
"6631","english","sentence","anger",1
"6632","english","separatist","anger",1
"6633","english","shackle","anger",1
"6634","english","shaky","anger",1
"6635","english","sham","anger",1
"6636","english","sharpen","anger",1
"6637","english","shatter","anger",1
"6638","english","shell","anger",1
"6639","english","shit","anger",1
"6640","english","shiver","anger",1
"6641","english","shock","anger",1
"6642","english","shoddy","anger",1
"6643","english","shoot","anger",1
"6644","english","shooting","anger",1
"6645","english","shoplifting","anger",1
"6646","english","shortage","anger",1
"6647","english","shot","anger",1
"6648","english","shout","anger",1
"6649","english","shove","anger",1
"6650","english","shriek","anger",1
"6651","english","shrill","anger",1
"6652","english","shun","anger",1
"6653","english","sickening","anger",1
"6654","english","simmer","anger",1
"6655","english","sin","anger",1
"6656","english","sinful","anger",1
"6657","english","sinister","anger",1
"6658","english","sinner","anger",1
"6659","english","sisterhood","anger",1
"6660","english","sizzle","anger",1
"6661","english","skewed","anger",1
"6662","english","skid","anger",1
"6663","english","skirmish","anger",1
"6664","english","slam","anger",1
"6665","english","slander","anger",1
"6666","english","slap","anger",1
"6667","english","slash","anger",1
"6668","english","slaughter","anger",1
"6669","english","slaughterhouse","anger",1
"6670","english","slaughtering","anger",1
"6671","english","slave","anger",1
"6672","english","slavery","anger",1
"6673","english","slay","anger",1
"6674","english","slayer","anger",1
"6675","english","slur","anger",1
"6676","english","slut","anger",1
"6677","english","sly","anger",1
"6678","english","smack","anger",1
"6679","english","smash","anger",1
"6680","english","smell","anger",1
"6681","english","smite","anger",1
"6682","english","smother","anger",1
"6683","english","smuggler","anger",1
"6684","english","snarl","anger",1
"6685","english","snarling","anger",1
"6686","english","sneak","anger",1
"6687","english","sneer","anger",1
"6688","english","socialist","anger",1
"6689","english","soldier","anger",1
"6690","english","sordid","anger",1
"6691","english","sore","anger",1
"6692","english","spank","anger",1
"6693","english","spanking","anger",1
"6694","english","spat","anger",1
"6695","english","spear","anger",1
"6696","english","spine","anger",1
"6697","english","spite","anger",1
